RA,Fase,Turma,Nome,Ano de Nascimento do Aluno,Idade do Aluno,Gênero,Ano de Ingresso na Passos Mágicos,Instituição de ensino,Pedra 2020,Pedra 2021,Pedra 2022,Índice de Desenvolvimento Educacional (INDE),Classificação Geral (Ranking Geral),Classificação na Fase (Ranking por Fase),Classificação na Turma (Ranking por Turma),Quantidade de Avaliações,Equipe Avaliadora 1,Recomendação da Equipe Avaliadora 1,Equipe Avaliadora 2,Recomendação da Equipe Avaliadora 2,Equipe Avaliadora 3,Recomendação da Equipe Avaliadora 3,Equipe Avaliadora 4,Recomendação da Equipe Avaliadora 4,Indicador de Autoavaliação,Indicador de Engajamento,Indicador Psicossocial,Recomendação da Equipe de Psicologia,Indicador de Aprendizagem,Nota Média de Matemática,Nota Média de Português,Nota Média de Inglês,Indicado para Bolsa,Atingiu Ponto de Virada,Indicador de Ponto de Virada,Indicador de Adequação ao Nível,Fase ideal,Nível de Defasagem,Observações sobre Indicador de Engajamento,Observações sobre Indicador de Aprendizagem,Observações sobre Indicador de Ponto de Virada,Fase_ideal_num,gap_fase,pv_bool,cluster5
RA-703,0,F,Aluno-703,2012,10,Menino,2021,Escola Pública,,Quartzo,Ágata,6.099,710,177,9,2,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,7.5,7.4,5.0,Não indicado,5.1,5.3,4.8,,Não,Não,6.833,5.0,Fase 2 (5º e 6º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-704,0,F,Aluno-704,2012,10,Menino,2022,Escola Pública,,,Ágata,6.741,572,160,7,2,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.0,8.6,5.0,Não atendido,7.2,7.7,6.6,,Não,Não,6.583,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-705,0,F,Aluno-705,2012,10,Menino,2022,Escola Pública,,,Ágata,6.634,614,168,8,2,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,6.2,7.5,Não atendido,7.1,7.0,7.2,,Não,Não,6.333,5.0,Fase 2 (5º e 6º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-706,0,F,Aluno-706,2012,10,Menina,2021,Escola Pública,,Ágata,Ametista,7.659,252,69,4,2,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,6.7,7.5,Não atendido,9.1,9.1,9.1,,Não,Sim,8.417,5.0,Fase 2 (5º e 6º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,True,3
RA-707,0,F,Aluno-707,2012,10,Menina,2020,Escola Pública,Ametista,Ágata,Ametista,7.679,241,64,3,2,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,8.1,6.9,Não atendido,8.5,8.8,8.2,,Não,Não,8.083,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-708,0,F,Aluno-708,2013,9,Menino,2022,Escola Pública,,Topázio,Ametista,7.282,400,117,6,2,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.0,8.4,7.5,Não atendido,7.3,7.1,7.6,,Não,Não,7.583,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-710,0,G,Aluno-710,2012,10,Menino,2020,Escola Pública,Ametista,Ametista,Ametista,7.285,398,116,5,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,8.9,5.0,Não atendido,6.9,7.0,6.8,,Não,Não,8.0,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-711,0,G,Aluno-711,2013,9,Menino,2022,Escola Pública,,,Ágata,6.04,721,178,11,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.0,7.9,6.3,Não atendido,3.5,4.0,3.0,,Não,Não,6.0,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-713,0,G,Aluno-713,2013,9,Menino,2021,Escola Pública,,Ametista,Ametista,7.42,348,102,3,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,8.7,7.5,Não atendido,7.8,8.0,7.7,,Não,Não,7.25,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-714,0,G,Aluno-714,2011,11,Menino,2019,Escola Pública,Ágata,Ametista,Ágata,6.953,503,144,6,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,9.0,6.9,5.6,Não indicado,8.0,8.5,7.5,,Não,Não,7.25,5.0,Fase 2 (5º e 6º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-715,0,G,Aluno-715,2013,9,Menina,2022,Escola Pública,,,Ágata,6.656,604,166,9,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.5,8.7,4.4,Não indicado,4.9,4.8,5.0,,Não,Não,7.917,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-716,0,G,Aluno-716,2013,9,Menino,2022,Escola Pública,,,Ágata,6.525,641,171,10,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.9,8.1,7.5,Não atendido,6.7,7.3,6.0,,Não,Não,5.417,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-717,0,G,Aluno-717,2012,10,Menina,2021,Escola Pública,,Ametista,Ágata,6.832,545,155,7,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,9.0,7.3,7.5,Não atendido,5.4,5.0,5.8,,Não,Não,7.917,5.0,Fase 2 (5º e 6º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-720,0,G,Aluno-720,2013,9,Menina,2021,Escola Pública,,Ametista,Ágata,6.731,575,161,8,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.0,5.9,7.5,Não atendido,7.6,7.3,7.8,,Não,Não,7.083,5.0,Fase 1 (4º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-722,0,G,Aluno-722,2013,9,Menina,2021,Escola Pública,,Topázio,Ametista,7.41,355,106,4,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,10.0,8.1,4.4,Sem limitações,8.1,7.8,8.3,,Não,Não,8.333,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-730,0,I,Aluno-730,2012,10,Menina,2021,Escola Pública,,Ametista,Ametista,7.902,169,46,1,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,10.0,8.2,8.8,Não atendido,8.3,8.7,8.0,,Não,Não,8.25,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-731,0,I,Aluno-731,2012,10,Menina,2019,Escola Pública,Ametista,Ágata,Ametista,7.151,443,130,3,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,9.0,8.5,6.9,Requer avaliação,7.3,7.3,7.2,,Não,Não,7.083,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-732,0,I,Aluno-732,2013,9,Menino,2022,Escola Pública,,,Ametista,7.347,377,113,2,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.0,7.9,8.8,Não atendido,7.2,7.5,6.8,,Não,Não,7.5,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-733,0,J,Aluno-733,2013,9,Menina,2022,Escola Pública,,,Ágata,6.684,594,163,13,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,8.5,5.6,Sem limitações,5.1,6.0,4.2,,Não,Não,6.917,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-734,0,J,Aluno-734,2012,10,Menina,2022,Escola Pública,,,Ágata,6.952,505,145,9,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,9.5,7.2,5.6,Sem limitações,7.3,8.0,6.5,,Não,Não,7.417,5.0,Fase 2 (5º e 6º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-735,0,J,Aluno-735,2012,10,Menina,2021,Escola Pública,,Ametista,Ametista,7.485,316,92,4,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,9.0,9.0,5.6,Sem limitações,7.3,7.8,6.7,,Não,Sim,8.583,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,True,3
RA-736,0,J,Aluno-736,2012,10,Menino,2022,Escola Pública,,,Ágata,6.707,589,162,12,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.0,8.5,5.6,Sem limitações,5.4,4.7,6.2,,Não,Não,7.0,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-737,0,J,Aluno-737,2013,9,Menina,2022,Escola Pública,,,Ametista,8.058,131,37,1,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,9.5,9.2,5.6,Sem limitações,9.0,8.5,9.5,,Não,Sim,9.167,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,True,3
RA-740,0,J,Aluno-740,2013,9,Menina,2022,Escola Pública,,,Ametista,7.218,420,125,7,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.5,9.0,5.6,Sem limitações,7.2,7.3,7.0,,Não,Não,7.5,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-741,0,J,Aluno-741,2012,10,Menina,2022,Escola Pública,,,Ágata,6.896,526,150,10,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,8.4,5.6,Sem limitações,6.3,7.3,5.2,,Não,Não,7.417,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-742,0,J,Aluno-742,2013,9,Menina,2022,Escola Pública,,,Ametista,7.097,456,132,8,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.5,8.7,5.0,Sem limitações,7.3,8.3,6.2,,Não,Não,7.5,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-743,0,J,Aluno-743,2013,9,Menina,2022,Escola Pública,,,Ágata,6.672,597,164,14,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,7.9,5.6,Sem limitações,4.8,4.8,4.8,,Não,Não,7.5,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-745,0,J,Aluno-745,2013,9,Menino,2021,Rede Decisão,,Topázio,Ametista,7.382,367,111,5,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,9.0,8.5,5.6,Sem limitações,8.1,8.5,7.7,,Não,Não,7.75,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-747,0,K,Aluno-747,2011,11,Menina,2022,Escola Pública,,,Ametista,7.676,245,66,6,2,Avaliador-11,Mantido na Fase + Bolsa,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,7.6,7.5,Não atendido,8.8,8.2,9.4,,Sim,Não,7.917,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-748,0,K,Aluno-748,2013,9,Menino,2022,Escola Pública,,,Topázio,8.084,122,34,5,2,Avaliador-11,Promovido de Fase + Bolsa,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,9.0,7.5,Não atendido,9.1,9.6,8.6,,Sim,Não,8.25,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-749,0,K,Aluno-749,2013,9,Menino,2022,Escola Pública,,,Ametista,7.484,318,94,7,2,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,7.7,7.5,Não atendido,8.8,9.5,8.1,,Não,Não,7.25,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-750,0,K,Aluno-750,2012,10,Menino,2019,Escola Pública,Ágata,Ágata,Ágata,6.344,670,173,10,2,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,8.9,4.4,Não indicado,6.8,7.1,6.4,,Não,Não,5.167,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-752,0,K,Aluno-752,2011,11,Menina,2022,Escola Pública,,,Topázio,8.197,86,22,4,2,Avaliador-11,Promovido de Fase + Bolsa,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,9.0,7.5,Não atendido,9.5,9.6,9.4,,Sim,Sim,8.417,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,True,3
RA-754,0,K,Aluno-754,2013,9,Menino,2022,Escola Pública,,,Ágata,6.602,626,169,9,2,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,5.8,4.4,Não indicado,7.9,7.8,8.1,,Não,Não,6.917,5.0,Fase 1 (4º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-756,0,K,Aluno-756,2013,9,Menino,2022,Escola Pública,,,Ágata,6.976,495,142,8,2,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,7.9,7.5,Não atendido,5.7,5.6,5.8,,Não,Não,7.25,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-757,0,K,Aluno-757,2013,9,Menina,2022,Escola Pública,,,Topázio,8.26,71,18,3,2,Avaliador-11,Promovido de Fase + Bolsa,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,9.3,7.5,Não atendido,9.7,9.9,9.6,,Sim,Sim,8.5,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,True,3
RA-758,0,L,Aluno-758,2013,9,Menino,2022,Escola Pública,,,Ametista,7.911,166,45,5,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,9.0,9.1,7.5,Não atendido,8.1,8.0,8.2,,Não,Não,8.333,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-759,0,L,Aluno-759,2012,10,Menina,2021,Escola Pública,,Ágata,Ametista,7.563,288,81,7,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.0,8.6,7.5,Não atendido,7.5,8.3,6.7,,Não,Não,7.833,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-760,0,L,Aluno-760,2011,11,Menino,2021,Escola Pública,,Ametista,Topázio,8.172,94,25,2,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,9.0,9.2,7.5,Não atendido,8.8,9.3,8.2,,Não,Sim,8.917,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,True,3
RA-761,0,L,Aluno-761,2013,9,Menino,2022,Escola Pública,,,Topázio,8.06,130,36,3,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,10.0,9.4,7.5,Não atendido,8.2,8.8,7.5,,Não,Não,8.25,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-762,0,L,Aluno-762,2010,12,Menino,2022,Escola Pública,,,Ametista,7.28,402,118,10,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,9.7,7.5,Não atendido,6.7,7.3,6.0,,Não,Não,7.083,2.5,Fase 3 (7º e 8º ano),-3,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,3.0,False,3
RA-763,0,L,Aluno-763,2012,10,Menina,2021,Escola Pública,,Ágata,Ametista,7.402,361,109,9,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,9.7,7.5,Não atendido,6.5,6.3,6.7,,Não,Não,7.167,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-765,0,L,Aluno-765,2013,9,Menino,2022,Escola Pública,,,Ágata,6.902,523,149,11,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.5,9.3,7.5,Não atendido,4.3,5.0,3.7,,Não,Não,7.417,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-766,0,L,Aluno-766,2011,11,Menina,2020,Escola Pública,Ametista,Ametista,Topázio,8.185,88,23,1,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,10.0,9.5,7.5,Não atendido,8.7,8.5,8.8,,Não,Não,8.333,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-767,0,L,Aluno-767,2012,10,Menino,2021,Escola Pública,,Ametista,Ametista,7.511,304,87,8,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,9.0,7.5,Não atendido,7.0,7.3,6.7,,Não,Não,7.583,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-768,0,L,Aluno-768,2012,10,Menina,2021,Escola Pública,,Ametista,Ametista,7.646,255,71,6,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.0,10.0,7.5,Não atendido,7.1,7.0,7.2,,Não,Não,7.583,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-769,0,M,Aluno-769,2013,9,Menina,2022,Escola Pública,,,Ametista,7.598,272,76,3,2,Avaliador-11,Promovido de Fase + Bolsa,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,7.5,7.5,Não avaliado,7.9,9.6,6.2,,Sim,Sim,8.5,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,True,3
RA-772,0,M,Aluno-772,2011,11,Menino,2021,Escola Pública,,Quartzo,Ágata,6.994,490,139,5,2,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.0,5.4,7.5,Não avaliado,9.2,9.3,9.2,,Não,Não,7.25,5.0,Fase 2 (5º e 6º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-773,0,M,Aluno-773,2013,9,Menina,2022,Escola Pública,,,Ágata,6.922,520,147,6,2,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,6.8,5.0,Não indicado,8.1,9.3,6.8,,Não,Não,7.083,5.0,Fase 1 (4º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-778,0,N,Aluno-778,2013,9,Menina,2021,Escola Pública,,Topázio,Ametista,7.432,342,100,3,2,Avaliador-13,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,6.7,7.5,Não atendido,7.1,6.0,8.2,,Não,Sim,8.833,5.0,Fase 1 (4º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,True,3
RA-780,0,N,Aluno-780,2013,9,Menina,2022,Escola Pública,,,Ágata,6.955,502,143,6,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.0,7.6,7.5,Não atendido,6.9,6.3,7.5,,Não,Não,7.167,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-781,0,N,Aluno-781,2013,9,Menina,2021,Escola Pública,,Topázio,Ametista,7.786,205,54,1,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,8.9,7.5,Não atendido,8.3,8.0,8.5,,Não,Não,7.75,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,False,3
